competencia,uf,municipio,code_muni,cnes,estabelecimento,tipo_unidade,pessoa_fisica_ou_pessoa_juridi,logradouro,numero,bairro,cep,latitude,longitude,atende_sus,instal_fisica_ambu,instal_fisica_hospt,instal_fisica_urgencia,complex_alta_ambu_est,complex_alta_ambu_mun,complex_baix_ambu_est,complex_baix_ambu_mun,complex_medi_ambu_est,complex_medi_ambu_mun,complex_alta_hosp_est,complex_alta_hosp_mun,complex_baix_hosp_est,complex_baix_hosp_mun,complex_medi_hosp_est,complex_medi_hosp_mun,complex_nao_aplic_est,complex_nao_aplic_mun,health_low,health_med,health_high,lat_digits,lon,lat,ndigitos,latlon,MatchedAddress,SearchedAddress,PrecisionDepth,geocode_engine,year,n
201810,SP,SAO PAULO,355030,9010211,CEO II BUTANTA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA JOAO GUERRA,247,JD PERI PERI,5535100,-23548,-46636,SIM,X,NA,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,-46.7323619,-23.5863129,NA,NA/NA,"R. João Guerra, 247 - Jardim Peri Peri, São Paulo - SP, 05535-100, Brazil","RUA JOAO GUERRA, 247 - SAO PAULO, SP - CEP 5535100",street_number,gmaps_prob1,2018,2
201810,SP,SAO PAULO,355030,9010238,CEO CASA VERDE,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA MOURAO VIEIRA,11,CV,2518020,NA,NA,SIM,X,NA,X,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-46.6641566,-23.5093563,NA,NA/NA,"R. Mourão Viêira, 11 - Casa Verde, São Paulo - SP, 02518-020, Brazil","R MOURAO VIEIRA, 11 - SAO PAULO, SP - CEP 2518020",street_number,gmaps_prob1,2018,1
201810,SP,SAO PAULO,355030,9021701,CEO II SAPOPEMBA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA JOAO LOPES DE LIMA,1151,SAPOPEMBA,3976020,-23548,-46636,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-46.4934267,-23.6116204,NA,NA/NA,"R. João Lopes de Lima, 1151 - Jardim Sapopemba, São Paulo - SP, 03976-020, Brazil","RUA JOAO LOPES DE LIMA, 1151 - SAO PAULO, SP - CEP 3976020",street_number,gmaps_prob1,2018,4
201810,SP,SAO PAULO,355030,9021752,CEO II VILA CARRAO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA DOUTOR JACY BARBOSA,280,VILA CARRAO,3447000,-23548,-46636,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-46.524581,-23.553051,NA,NA/NA,"R. Dr. Jaci Barbosa, 280 - Vila Carrao, São Paulo - SP, 03447-000, Brazil","RUA DOUTOR JACY BARBOSA, 280 - SAO PAULO, SP - CEP 3447000",street_number,gmaps_prob1,2018,1
201810,SP,SAO PAULO,355030,9026517,CEO II JABAQUARA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV ENG ARMANDO DE ARRUDA PEREIRA,2944,VILA DO ENCONTRO,4308001,NA,NA,SIM,X,NA,X,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-46.6380407,-23.6523246,NA,NA/NA,"Av. Eng. Armando de Arruda Pereira, 2944 - Americanópolis, São Paulo - SP, 04308-001, Brazil","AV ENG ARMANDO DE ARRUDA PEREIRA, 2944 - SAO PAULO, SP - CEP 4308001",street_number,gmaps_prob1,2018,1
201810,SP,SAO PAULO,355030,9026525,CEO TIPO I VILA MARIANA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV CECI,2235,PLANALTO PAULISTA,4065004,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-46.6461901,-23.6286326,NA,NA/NA,"Av. Ceci, 2235 - Planalto Paulista, São Paulo - SP, 04065-004, Brazil","AV CECI, 2235 - SAO PAULO, SP - CEP 4065004",street_number,gmaps_prob1,2018,3
201810,MA,SAO LUIS,211130,9028013,CENTRO INTEGRADO DE ASSISTENCIA MEDICA SOCIAL E SAUDE CIAMS,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV JERONIMO DE ALBUQUERQUE,S/N,CALHAU,65074220,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,-44.2479161,-2.521803,NA,NA/NA,"Av. Jerônimo de Albuquerque, São Luís - MA, Brazil","AV JERONIMO DE ALBUQUERQUE, S/N - SAO LUIS, MA - CEP 65074220",route,gmaps_prob1,2018,2
201810,RS,PORTO ALEGRE,431490,9043616,SERVICO DE APOIO DIAGNOSTICO CAMAQUA,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,RUA PROF DR PITTA PINHEIRO,176,CAMAQUA,91920560,-3010904839927690,-512373161315918,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.235535,-30.10835429999999,NA,NA/NA,"R. Prof. Dr. João Pitta Pinheiro Filho, 176 - Camaquã, Porto Alegre - RS, 91920-560, Brazil","RUA PROF DR PITTA PINHEIRO, 176 - PORTO ALEGRE, RS - CEP 91920560",street_number,gmaps_prob1,2018,4
201810,RS,PORTO ALEGRE,431490,9045309,FUNDACAO MEDICA DO RIO GRANDE DO SUL,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA RAMIRO BARCELOS,2350,BOM FIM,90035003,-3.00329874231141E+16,-5121053695678710,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.206425,-30.0386891,NA,NA/NA,"R. Ramiro Barcelos, 2350 - Santa Cecilia, Porto Alegre - RS, 90035-003, Brazil","RUA RAMIRO BARCELOS, 2350 - PORTO ALEGRE, RS - CEP 90035003",street_number,gmaps_prob1,2018,1
201810,SP,SAO PAULO,355030,9050558,CENTRO DE CONTROLE DE INTOXICACOES DO MUNICIPIO DE SAO PAULO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV FRANCISCO DE PAULA QUINTANILHA RIBEIRO,860,VILA CAMPESTRE,4330020,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-46.6457326,-23.6534241,NA,NA/NA,"Av. Francisco de Paula Quintanilha Ribeiro, 860 - Jabaquara, São Paulo - SP, 14403-125, Brazil","AV FRANCISCO DE PAULA QUINTANILHA RIBEIRO, 860 - SAO PAULO, SP - CEP 4330020",street_number,gmaps_prob1,2018,2
201810,PA,BELEM,150140,9055304,UNIDADE SAUDE DA FAMILIA OUTEIRO,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA MANOEL BARATA,S/N,OUTEIRO,66840040,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,-48.4622326,-1.2658719,NA,NA/NA,"R. Manoel Barata - São João do Outeiro, Belém - PA, 66840-040, Brazil","RUA MANOEL BARATA, S/N - BELEM, PA - CEP 66840040",route,gmaps_prob1,2018,1
201810,PA,BELEM,150140,9108904,CEO GUAMA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA BARAO DE IGARAPE MIRI,479,GUAMA,66063560,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,-48.4645966,-1.4671858,NA,NA/NA,"R. Barão de Igarapé Miri, 479 - Guamá, Belém - PA, 66075-048, Brazil","RUA BARAO DE IGARAPE MIRI, 479 - BELEM, PA - CEP 66063560",street_number,gmaps_prob1,2018,1
201810,RS,PORTO ALEGRE,431490,9115846,SERVICO DE APOIO DIAGNOSTICO IAPI,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,RUA TRES DE ABRIL,90,PASSO DAREIA,90520200,-3001574673793860,-5.11674499511718E+16,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.1778809,-30.0144344,NA,NA/NA,"R. Três de Abril, 90 - Passo d'Areia, Porto Alegre - RS, 90520-200, Brazil","RUA TRES DE ABRIL, 90 - PORTO ALEGRE, RS - CEP 90520200",street_number,gmaps_prob1,2018,10
201810,RS,PORTO ALEGRE,431490,9115862,SERVICO DE APOIO DIAGNOSTICO VILA DOS COMERCIARIOS,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,MOAB CALDAS,400,SANTA TEREZA,90880310,-3.01121668392805E+16,-5125396728515620,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.2161991,-30.0691392,NA,NA/NA,"Av. Moab Caldas, 400 - Santa Tereza, Porto Alegre - RS, 90880-310, Brazil","MOAB CALDAS, 400 - PORTO ALEGRE, RS - CEP 90880310",street_number,gmaps_prob1,2018,9
201810,RS,PORTO ALEGRE,431490,9115870,SERVICO DE APOIO DIAGNOSTICO SANTA MARTA,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,AVENIDA CAPITAO MONTANHA,27,CENTRO HISTORICO,90010040,-3.0032430120275E+16,-5.12343335151672E+16,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.2324692,-30.0285495,NA,NA/NA,"R. Cap. Montanha, 27 - Centro Histórico, Porto Alegre - RS, 90010-040, Brazil","AVENIDA CAPITAO MONTANHA, 27 - PORTO ALEGRE, RS - CEP 90010040",street_number,gmaps_prob1,2018,8
201810,SP,SAO PAULO,355030,9129839,URSI CAPELA DO SOCORRO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CASSIO DE CAMPOS NOGUEIRA,2031,JARDIM DAS IMBUIAS,4829310,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-46.7132541,-23.7302841,NA,NA/NA,"R. Cássio de Campos Nogueira, 2031 - Jardim das Imbuias, São Paulo - SP, 04829-310, Brazil","RUA CASSIO DE CAMPOS NOGUEIRA, 2031 - SAO PAULO, SP - CEP 4829310",street_number,gmaps_prob1,2018,1
201810,RS,PORTO ALEGRE,431490,9130217,EESCA NAVEGANTES,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV PRESIDENTE FRANKLIN ROOSEVELT,5,SAO GERALDO,90230000,-3.00078685305848E+16,-5.12048721313476E+16,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.2000529,-30.000144,NA,NA/NA,"Av. Pres. Franklin Roosevelt, 5 - Navegantes, Porto Alegre - RS, 90230-000, Brazil","AV PRESIDENTE FRANKLIN ROOSEVELT, 5 - PORTO ALEGRE, RS - CEP 90230000",street_number,gmaps_prob1,2018,3
201810,MG,BELO HORIZONTE,310620,9140204,CTA SAE CARIJOS,04 - POLICLINICA,PESSOA_JURÍDICA,RUA CARIJOS,528,CENTRO,30120060,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-43.94030540000001,-19.9182539,NA,NA/NA,"Rua dos Carijós, 528 - Centro, Belo Horizonte - MG, 30120-060, Brazil","RUA CARIJOS, 528 - BELO HORIZONTE, MG - CEP 30120060",street_number,gmaps_prob1,2018,1
201810,SP,SAO PAULO,355030,9144161,CENTRO DE ESP ODONTOLOGICAS CEO II VERA CRUZ M BOI MIRIM,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AVENIDA DOS FUNCIONARIOS PUBLICOS,379,JARDIM VERA CRUZ,4962000,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-46.7834367,-23.7332873,NA,NA/NA,"Av. dos Funcionários Públicos, 379 - Chácara da Enseada, São Paulo - SP, 04963-010, Brazil","AVENIDA DOS FUNCIONARIOS PUBLICOS, 379 - SAO PAULO, SP - CEP 4962000",street_number,gmaps_prob1,2018,2
201810,RS,PORTO ALEGRE,431490,9150935,SERVICO DE APOIO DIAGNOSTICO MURIALDO,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,AVENIDA BENTO GONCALVES,3722,PARTENON,90650001,-3.00572084908189E+16,-5119131088256830,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.17885190000001,-30.0632821,NA,NA/NA,"Av. Bento Gonçalves, 3722 - Partenon, Porto Alegre - RS, 90650-001, Brazil","AVENIDA BENTO GONCALVES, 3722 - PORTO ALEGRE, RS - CEP 90650001",street_number,gmaps_prob1,2018,3
201810,RJ,RIO DE JANEIRO,330455,9160876,SMS COORDENACAO DE EMERGENCIA REGIONAL CER CAMPO GRANDE,20 - PRONTO SOCORRO GERAL,PESSOA_JURÍDICA,AVENIDA CESARIO DE MELO,3215,CAMPO GRANDE,23050101,NA,NA,SIM,X,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,-43.5623467,-22.9083816,NA,NA/NA,"Av. Cesário de Melo, 3215 - Campo Grande, Rio de Janeiro - RJ, 23050-101, Brazil","AVENIDA CESARIO DE MELO, 3215 - RIO DE JANEIRO, RJ - CEP 23050101",street_number,gmaps_prob1,2018,1
201810,SP,GUARULHOS,351880,9167706,INSTITUTO SUEL ABUJAMRA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CARUTAPERA,163,GOPOUVA,7021250,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-46.5427798,-23.4709955,NA,NA/NA,"R. Carutapera, 163 - Vila Augusta, Guarulhos - SP, 07021-250, Brazil","RUA CARUTAPERA, 163 - GUARULHOS, SP - CEP 7021250",street_number,gmaps_prob1,2018,1
201810,MG,BELO HORIZONTE,310620,9170901,CENTRO SOCIOEDUCATIVO ANDRADAS,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA CONSELHEIRO ROCHA,3792,HORTO,31035007,NA,NA,SIM,X,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,-43.9131929,-19.9098633,NA,NA/NA,"R. Conselheiro Rocha, 3792 - Santa Tereza, Belo Horizonte - MG, 31035-007, Brazil","RUA CONSELHEIRO ROCHA, 3792 - BELO HORIZONTE, MG - CEP 31035007",street_number,gmaps_prob1,2018,1
201810,SP,SAO PAULO,355030,9188177,UBS HELIOPOLIS,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,AVENIDA ALMIRANTE DELAMARE,3033,CIDADE NOVA HELIOPOL,4230040,-23548,-46636,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-46.5820613,-23.6102991,NA,NA/NA,"Av. Almirante Delamare, 3033 - Cidade Nova Heliópolis, São Paulo - SP, 04230-045, Brazil","AVENIDA ALMIRANTE DELAMARE, 3033 - SAO PAULO, SP - CEP 4230040",street_number,gmaps_prob1,2018,1
201810,RS,PORTO ALEGRE,431490,9194754,CTA SANTA MARTA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CAPITAO MONTANHA,27,CENTRO HISTORICO,90010040,-3003204000642310,-5.12338614463806E+16,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.2324692,-30.0285495,NA,NA/NA,"R. Cap. Montanha, 27 - Centro Histórico, Porto Alegre - RS, 90010-040, Brazil","RUA CAPITAO MONTANHA, 27 - PORTO ALEGRE, RS - CEP 90010040",street_number,gmaps_prob1,2018,8
201810,BA,SALVADOR,292740,9233911,CLIBAHIA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CAETANO MOUTA,59,FEDERACAO,40150360,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-38.5128879,-12.997806,NA,NA/NA,"R. Caetano Moura, 59 - Federação, Salvador - BA, 40210-340, Brazil","RUA CAETANO MOUTA, 59 - SALVADOR, BA - CEP 40150360",street_number,gmaps_prob1,2018,1
201810,RS,PORTO ALEGRE,431490,9251715,CENTRO MEDICO VILA NOVA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CATARINO ANDREATTA,155,VILA NOVA,91750400,-3.01175125074196E+16,-5120384216308590,SIM,X,NA,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,-51.2077738,-30.1194289,NA,NA/NA,"R. Catarino Andreatta, 155 - Vila Nova, Porto Alegre - RS, 91750-040, Brazil","RUA CATARINO ANDREATTA, 155 - PORTO ALEGRE, RS - CEP 91750400",street_number,gmaps_prob1,2018,4
201810,RJ,RIO DE JANEIRO,330455,9264612,SMS POLICLINICA ROCHA MAIA AP 21,04 - POLICLINICA,PESSOA_JURÍDICA,RUA GENERAL SEVERIANO,91,BOTAFOGO,22290040,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-43.1769519,-22.9534444,NA,NA/NA,"R. Gen. Severiano, 91 - Botafogo, Rio de Janeiro - RJ, 22290-040, Brazil","RUA GENERAL SEVERIANO, 91 - RIO DE JANEIRO, RJ - CEP 22290040",street_number,gmaps_prob1,2018,2
201810,SP,SAO PAULO,355030,9282394,CEO II VILA MARIA VILA GUILHERME,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA PADRE MARCOS SIMONI,390,VILA EDE,2203010,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-46.5916203,-23.4906755,NA,NA/NA,"R. Padre Marcos Simoni, 390 - Vila Ede, São Paulo - SP, 02203-010, Brazil","RUA PADRE MARCOS SIMONI, 390 - SAO PAULO, SP - CEP 2203010",street_number,gmaps_prob1,2018,1
201810,SP,GUARULHOS,351880,9286039,CASA GUARULHOS,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA MINISTRO HIPOLITO,3650,CIDADE ARACILIA,7250010,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-46.37014480000001,-23.4242606,NA,NA/NA,"R. Min. Hipólito - Cidade Aracília, Guarulhos - SP, 07250-010, Brazil","RUA MINISTRO HIPOLITO, 3650 - GUARULHOS, SP - CEP 7250010",route,gmaps_prob1,2018,1
201810,SP,GUARULHOS,351880,9286047,CASA SERRA DA CANTAREIRA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA MINISTRO HIPOLITO,3750,CIDADE ARACILIA,7250010,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-46.37014480000001,-23.4242606,NA,NA/NA,"R. Min. Hipólito - Cidade Aracília, Guarulhos - SP, 07250-010, Brazil","RUA MINISTRO HIPOLITO, 3750 - GUARULHOS, SP - CEP 7250010",route,gmaps_prob1,2018,1
201810,PE,RECIFE,261160,9302069,GRADUACEO UFPE,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,TRAV PROFESSOR ARTHUR DE SA,S/N,CIDADE UNIVERSITARIA,50740521,NA,NA,SIM,X,X,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,-34.9509136,-8.045995699999999,NA,NA/NA,"Tv. Prof. Artur de Sá, Recife - PE, 50740, Brazil","TRAV PROFESSOR ARTHUR DE SA, S/N - RECIFE, PE - CEP 50740521",route,gmaps_prob1,2018,1
201810,SP,SAO PAULO,355030,9335560,CER II CAMPO LIMPO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA GASTAO RAUL FOURTON BOUSQUET,377,JARDIM MARCELO,5797000,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-46.7710947,-23.6557057,NA,NA/NA,"R. Gastão Raul de Forton Bousquet, 377 - Jardim Ipe, São Paulo - SP, 05797-000, Brazil","RUA GASTAO RAUL FOURTON BOUSQUET, 377 - SAO PAULO, SP - CEP 5797000",street_number,gmaps_prob1,2018,1
201810,RS,PORTO ALEGRE,431490,9346333,SERVICO DE OXIGENOTERAPIA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,MOAB CALDAS,400,SANTA TEREZA,90880310,-3.00696882006568E+16,-5122856140136710,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-51.2161991,-30.0691392,NA,NA/NA,"Av. Moab Caldas, 400 - Santa Tereza, Porto Alegre - RS, 90880-310, Brazil","MOAB CALDAS, 400 - PORTO ALEGRE, RS - CEP 90880310",street_number,gmaps_prob1,2018,9
201810,RJ,DUQUE DE CAXIAS,330170,9364986,CENTRO DE MEDICINA NUCLEAR DA GUANABARA,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,AVENIDA BRIGADEIRO LIMA E SILVA,1976,JARDIM 25 DE AGOSTO,25071182,NA,NA,SIM,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,-43.3059559,-22.7904359,NA,NA/NA,"Av. Brg. Lima e Silva, 1976 - Jardim Vinte e Cinco de Agosto, Duque de Caxias - RJ, 25071-182, Brazil","AVENIDA BRIGADEIRO LIMA E SILVA, 1976 - DUQUE DE CAXIAS, RJ - CEP 25071182",street_number,gmaps_prob1,2018,1
201810,CE,FORTALEZA,230440,9382100,CEADH MATTOS DOURADO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV DESEMBARGADOR FLORIANO BENEVIDES,391,EDSON QUEIROZ,60811690,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,-38.4784044,-3.772520399999999,NA,NA/NA,"Av. Des. Floriano Benevides, 391 - Edson Queiroz, Fortaleza - CE, 60811-690, Brazil","AV DESEMBARGADOR FLORIANO BENEVIDES, 391 - FORTALEZA, CE - CEP 60811690",street_number,gmaps_prob1,2018,1
201810,RJ,SAO GONCALO,330490,9384545,CLINICA MUNICIPAL EURICLIDES DE JESUS ZERBINI,01 - POSTO DE SAUDE,PESSOA_JURÍDICA,AVENIDA EUGENIO BORGES,S/N,ARSENAL,24753000,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,-42.9913676,-22.8774458,NA,NA/NA,"Av. Eugênio Borges, São Gonçalo - RJ, 24753, Brazil","AVENIDA EUGENIO BORGES, S/N - SAO GONCALO, RJ - CEP 24753000",route,gmaps_prob1,2018,1
201810,MG,BELO HORIZONTE,310620,9385894,CLINICA VASCULARE,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV AMAZONAS,115,CENTRO,30180902,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-43.9362261,-19.9180085,NA,NA/NA,"Av. Amazonas, 115 - Centro, Belo Horizonte - MG, 30180-001, Brazil","AV AMAZONAS, 115 - BELO HORIZONTE, MG - CEP 30180902",street_number,gmaps_prob1,2018,1
201810,RJ,RIO DE JANEIRO,330455,9391983,SMS CMS JOSE PARANHOS FONTENELLE AP 31,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA LEOPOLDINA REGO,700,PENHA,21021522,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-43.2696419,-22.8415418,NA,NA/NA,"Rua Leopoldina Rêgo, 700 - Penha, Rio de Janeiro - RJ, 21021-522, Brazil","RUA LEOPOLDINA REGO, 700 - RIO DE JANEIRO, RJ - CEP 21021522",street_number,gmaps_prob1,2018,1
201810,SP,CAMPINAS,350950,9393315,CASA ANDORINHAS,01 - POSTO DE SAUDE,PESSOA_JURÍDICA,COMENDADOR ALADINO SELMI,S/N,VILA SAN MARTIN,13069096,-228514551,-471272708,SIM,X,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,-47.1581687,-22.8415823,7,-47.1272708/-47.1272708,"Av. Comendador Aladino Selmi, Sumaré - SP, 13069-096, Brazil","COMENDADOR ALADINO SELMI, S/N - CAMPINAS, SP - CEP 13069096",route,gmaps_prob1,2018,1
201810,CE,FORTALEZA,230440,9396519,CEADH FREI TITO DE ALENCAR,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA JOSE CLAUDIO GURGEL COSTA LIMA,100,ANTONIO DIOGO,60182530,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,-38.4404924,-3.7654788,NA,NA/NA,"Rua José Cláudio Gurgel Costa Lima, 100 - Antonio Diogo, Fortaleza - CE, 60182-530, Brazil","RUA JOSE CLAUDIO GURGEL COSTA LIMA, 100 - FORTALEZA, CE - CEP 60182530",street_number,gmaps_prob1,2018,1
201810,MS,CAMPO GRANDE,500270,9437401,AMBULATORIO DE SAUDE MENTAL,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,TRAVESSA GUIA LOPES,71,SAO FRANCISCO,79002359,-2.04474214464708E+16,-5461954951286310,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-54.619294,-20.4475078,13,-54.6195495128631/-54.6195495128631,"Tv. Guia Lopes, 71 - São Francisco, Campo Grande - MS, 79002-359, Brazil","TRAVESSA GUIA LOPES, 71 - CAMPO GRANDE, MS - CEP 79002359",street_number,gmaps_prob1,2018,4
