co_entidade,code_muni,no_entidade,mat_infantil,mat_fundamental,mat_medio,nu_funcionarios,endereco,SearchedAddress,PrecisionDepth,MatchedAddress,geocode_engine,lon,lat,year,qt_funcionarios,n
35455751,3550308,CEU AT COMPL CAMPO LIMPO - DOM AGNELO ROSSI CARDEAL,0,0,0,NA,"CARLOS LACERDA, 678 PIRAJUSSARA. 05789-000 São Paulo - SP.","CARLOS LACERDA, 678 PIRAJUSSARA. 05789-000 São Paulo - SP.",inep,"CARLOS LACERDA, 678 PIRAJUSSARA. 05789-000 São Paulo - SP.",inep,-46.7795,-23.6368,2018,103,2
35455775,3550308,CEU AT COMPL FEITICO DA VILA - JOSE FREITAS NOBRE DEP PROF,0,0,0,NA,"FEITICO DA VILA, 399 CHACARA SANTA MARIA. 05879-000 São Paulo - SP.","FEITICO DA VILA, 399 CHACARA SANTA MARIA. 05879-000 São Paulo - SP.",inep,"FEITICO DA VILA, 399 CHACARA SANTA MARIA. 05879-000 São Paulo - SP.",inep,-46.7931,-23.6859,2018,26,2
35455805,3550308,CEU AT COMPL PAZ,0,0,0,NA,"DANIEL CERRI, 1549 JARDIM PARANA. 02876-170 São Paulo - SP.","DANIEL CERRI, 1549 JARDIM PARANA. 02876-170 São Paulo - SP.",street_number,"Rua Daniel Cerri, 1549 - Jardim Paraná, São Paulo - SP, 02879-140, Brazil",gmaps_prob1,-46.6888521,-23.4480549,2018,32,3
35455830,3550308,CEU AT COMPL VILA CURUCA - IRENE RAMALHO,0,0,0,NA,"MARECHAL TITO, 3452 ITAIM PAULISTA. 08115-000 São Paulo - SP.","MARECHAL TITO, 3452 ITAIM PAULISTA. 08115-000 São Paulo - SP.",inep,"MARECHAL TITO, 3452 ITAIM PAULISTA. 08115-000 São Paulo - SP.",inep,-46.4122516666667,-23.4953783333333,2018,30,1
35455854,3550308,CEU AT COMPL PARAISOPOLIS,0,0,0,NA,"DOUTOR JOSE AUGUSTO DE SOUZA E SILVA, S/N JARDIM PARQUE MORUMBI. 05712-040 São Paulo - SP.","DOUTOR JOSE AUGUSTO DE SOUZA E SILVA, S/N JARDIM PARQUE MORUMBI. 05712-040 São Paulo - SP.",inep,"DOUTOR JOSE AUGUSTO DE SOUZA E SILVA, S/N JARDIM PARQUE MORUMBI. 05712-040 São Paulo - SP.",inep,-46.7298979,-23.6203622,2018,111,1
35455885,3550308,CEU AT COMPL VILA DO SOL,0,0,0,NA,"DOS FUNCIONARIOS PUBLICOS, 369 VILA DO SOL. 04962-000 São Paulo - SP.","DOS FUNCIONARIOS PUBLICOS, 369 VILA DO SOL. 04962-000 São Paulo - SP.",inep,"DOS FUNCIONARIOS PUBLICOS, 369 VILA DO SOL. 04962-000 São Paulo - SP.",inep,-46.7803,-23.7353,2018,194,2
35455912,3550308,CEU AT COMPL QUINTA DO SOL,0,0,0,NA,"LUIZ IMPARATO, 564 PARQUE CISPER. 03819-160 São Paulo - SP.","LUIZ IMPARATO, 564 PARQUE CISPER. 03819-160 São Paulo - SP.",inep,"LUIZ IMPARATO, 564 PARQUE CISPER. 03819-160 São Paulo - SP.",inep,-46.496,-23.4985,2018,30,3
35455921,3550308,CEU AT COMPL SAO MATEUS,0,0,0,NA,"CURUMATIM, 201 PARQUE BOA ESPERANCA. 08341-240 São Paulo - SP.","CURUMATIM, 201 PARQUE BOA ESPERANCA. 08341-240 São Paulo - SP.",inep,"CURUMATIM, 201 PARQUE BOA ESPERANCA. 08341-240 São Paulo - SP.",inep,-46.4489952,-23.6032395,2018,28,1
35458296,3550308,CEL JTO A EE JOSE MARQUES DA CRUZ PROF,0,0,0,NA,"ARACE, 563 RUA. VILA FORMOSA. 03362-050 São Paulo - SP.","ARACE, 563 RUA. VILA FORMOSA. 03362-050 São Paulo - SP.",inep,"ARACE, 563 RUA. VILA FORMOSA. 03362-050 São Paulo - SP.",inep,-46.5424253,-23.5617638,2018,8,1
35458314,3550308,CEL JTO A EE VERIDIANA CAMACHO CARVALHO GOMES PROFA,0,0,0,NA,"CARLOS DOS SANTOS, 781 RUA. JARDIM BRASIL ZONA NORTE. 02234-000 São Paulo - SP.","CARLOS DOS SANTOS, 781 RUA. JARDIM BRASIL ZONA NORTE. 02234-000 São Paulo - SP.",inep,"CARLOS DOS SANTOS, 781 RUA. JARDIM BRASIL ZONA NORTE. 02234-000 São Paulo - SP.",inep,-46.5735277,-23.4796556,2018,2,1
35458338,3550308,CEL JTO A EE GUSTAVO BARROSO,0,0,0,NA,"ALFEU DE ALCANTARA MONTEIRO, 100 RUA. CONJUNTO HABITACIONAL JOVA RURAL. 02281-200 São Paulo - SP.","ALFEU DE ALCANTARA MONTEIRO, 100 RUA. CONJUNTO HABITACIONAL JOVA RURAL. 02281-200 São Paulo - SP.",inep,"ALFEU DE ALCANTARA MONTEIRO, 100 RUA. CONJUNTO HABITACIONAL JOVA RURAL. 02281-200 São Paulo - SP.",inep,-46.5804445,-23.4549608,2018,2,1
35458491,3509502,CEL JTO A EE JOSE DOS SANTOS PADRE,0,0,0,NA,"PIRACICABA, 22 RUA. JARDIM NOVO CAMPOS ELISEOS. 13050-700 Campinas - SP.","PIRACICABA, 22 RUA. JARDIM NOVO CAMPOS ELISEOS. 13050-700 Campinas - SP.",inep,"PIRACICABA, 22 RUA. JARDIM NOVO CAMPOS ELISEOS. 13050-700 Campinas - SP.",inep,-47.1031755,-22.9385769,2018,17,1
35482341,3550308,CEL JTO A EE PLINIO NEGRAO,0,0,0,NA,"BRAGANCA PAULISTA, 575 RUA. VILA CRUZEIRO. 04727-001 São Paulo - SP.","BRAGANCA PAULISTA, 575 RUA. VILA CRUZEIRO. 04727-001 São Paulo - SP.",inep,"BRAGANCA PAULISTA, 575 RUA. VILA CRUZEIRO. 04727-001 São Paulo - SP.",inep,-46.7156596,-23.6420995,2018,15,1
35496169,3550308,CEI DIRET MARIA APARECIDA NASCIMENTO,1,0,0,NA,"JORGE CARLOS DE ALMEIDA, 29 JARDIM SANTO ANDRE. 08390-355 São Paulo - SP.","JORGE CARLOS DE ALMEIDA, 29 JARDIM SANTO ANDRE. 08390-355 São Paulo - SP.",inep,"JORGE CARLOS DE ALMEIDA, 29 JARDIM SANTO ANDRE. 08390-355 São Paulo - SP.",inep,-46.4437857,-23.6320581,2018,73,2
35560571,3550308,EMEI PAULA CRISTINA RODRIGUES PROFA,1,0,0,NA,"JORGE CARLOS DE ALMEIDA, 66 JARDIM SANTO ANDRE. 08390-355 São Paulo - SP.","JORGE CARLOS DE ALMEIDA, 66 JARDIM SANTO ANDRE. 08390-355 São Paulo - SP.",inep,"JORGE CARLOS DE ALMEIDA, 66 JARDIM SANTO ANDRE. 08390-355 São Paulo - SP.",inep,-46.4437167,-23.6320197,2018,41,2
35582475,3518800,EPG - EPG ROGERIO DAMIAO DE FREITAS,1,0,0,NA,"RUA PEDRA LAVADA, 829B CUMBICA. 07182-310 Guarulhos - SP.","RUA PEDRA LAVADA, 829B CUMBICA. 07182-310 Guarulhos - SP.",inep,"RUA PEDRA LAVADA, 829B CUMBICA. 07182-310 Guarulhos - SP.",inep,-46.4623458,-23.4433228,2018,65,1
35904824,3550308,YOLANDA BERNARDINI ROBERT PROFESSORA,0,1,0,NA,"FRANCISCO DE ALVARENGA, SN RUA. JARDIM MIRIAM. 04417-260 São Paulo - SP.","FRANCISCO DE ALVARENGA, SN RUA. JARDIM MIRIAM. 04417-260 São Paulo - SP.",inep,"FRANCISCO DE ALVARENGA, SN RUA. JARDIM MIRIAM. 04417-260 São Paulo - SP.",inep,-46.6363006,-23.6804995,2018,65,1
35916729,3550308,GUSTAVO BARROSO,0,1,1,NA,"ALFEU DE ALCANTARA MONTEIRO, 100 RUA. CONJUNTO HABITACIONAL JOVA RURAL. 02281-200 São Paulo - SP.","ALFEU DE ALCANTARA MONTEIRO, 100 RUA. CONJUNTO HABITACIONAL JOVA RURAL. 02281-200 São Paulo - SP.",inep,"ALFEU DE ALCANTARA MONTEIRO, 100 RUA. CONJUNTO HABITACIONAL JOVA RURAL. 02281-200 São Paulo - SP.",inep,-46.5804306,-23.4549775,2018,111,1
35924775,3550308,CHACARA DAS CORUJAS,0,1,0,NA,"MIRAFLORES, 95 RUA. JARDIM CASTRO ALVES. 04842-470 São Paulo - SP.","MIRAFLORES, 95 RUA. JARDIM CASTRO ALVES. 04842-470 São Paulo - SP.",inep,"MIRAFLORES, 95 RUA. JARDIM CASTRO ALVES. 04842-470 São Paulo - SP.",inep,-46.6820106,-23.7404004,2018,17,1
35924817,3550308,RENATA MENEZES DOS SANTOS PROFESSORA,0,1,0,NA,"MANOEL DA COSTA CAPANEMA, 19 RUA. CIDADE LUZ. 04877-170 São Paulo - SP.","MANOEL DA COSTA CAPANEMA, 19 RUA. CIDADE LUZ. 04877-170 São Paulo - SP.",inep,"MANOEL DA COSTA CAPANEMA, 19 RUA. CIDADE LUZ. 04877-170 São Paulo - SP.",inep,-46.6506282,-23.8783798,2018,31,1
35925445,3550308,REPUBLICA DE HONDURAS,0,1,0,NA,"DELTA, 49 RUA. JARDIM NAIR. 08071-060 São Paulo - SP.","DELTA, 49 RUA. JARDIM NAIR. 08071-060 São Paulo - SP.",inep,"DELTA, 49 RUA. JARDIM NAIR. 08071-060 São Paulo - SP.",inep,-46.4554815,-23.491367,2018,52,1
35925457,3550308,JOSE DE SAN MARTIN,0,1,1,NA,"DELTA, 79 RUA. JARDIM NAIR. 08071-060 São Paulo - SP.","DELTA, 79 RUA. JARDIM NAIR. 08071-060 São Paulo - SP.",inep,"DELTA, 79 RUA. JARDIM NAIR. 08071-060 São Paulo - SP.",inep,-46.4555225,-23.4912612,2018,115,1
35925861,3550308,PROFESSOR RUBEM AZEVEDO ALVES,0,1,0,NA,"AVENIDA DEPUTADO CANTIDIO SAMPAIO, 1701 AVENIDA. VILA SOUZA. 02860-001 São Paulo - SP.","AVENIDA DEPUTADO CANTIDIO SAMPAIO, 1701 AVENIDA. VILA SOUZA. 02860-001 São Paulo - SP.",inep,"AVENIDA DEPUTADO CANTIDIO SAMPAIO, 1701 AVENIDA. VILA SOUZA. 02860-001 São Paulo - SP.",inep,-46.6796204,-23.4640599,2018,51,1
35980158,3509502,CEEJA PAULO DECOURT,0,1,1,NA,"AMELIA BUENO CAMARGO, SN RUA. JARDIM SANTANA. 13088-649 Campinas - SP.","AMELIA BUENO CAMARGO, SN RUA. JARDIM SANTANA. 13088-649 Campinas - SP.",inep,"AMELIA BUENO CAMARGO, SN RUA. JARDIM SANTANA. 13088-649 Campinas - SP.",inep,-47.0422112,-22.856345,2018,28,1
35985028,3550308,CEL JTO A EE BUENOS AIRES,0,0,0,NA,"RUA DOUTOR OLAVO EGIDIO, 1008 RUA. SANTANA. 02037-001 São Paulo - SP.","RUA DOUTOR OLAVO EGIDIO, 1008 RUA. SANTANA. 02037-001 São Paulo - SP.",inep,"RUA DOUTOR OLAVO EGIDIO, 1008 RUA. SANTANA. 02037-001 São Paulo - SP.",inep,-46.6165695,-23.5004597,2018,17,1
35985089,3550308,CEL JTO A EE FADLO HAIDAR,0,0,0,NA,"MURMURIOS DA TARDE, 200 RUA. CONJUNTO RESIDENCIAL JOSE BONIFACIO. 08253-580 São Paulo - SP.","MURMURIOS DA TARDE, 200 RUA. CONJUNTO RESIDENCIAL JOSE BONIFACIO. 08253-580 São Paulo - SP.",inep,"MURMURIOS DA TARDE, 200 RUA. CONJUNTO RESIDENCIAL JOSE BONIFACIO. 08253-580 São Paulo - SP.",inep,-46.4443142,-23.5535096,2018,15,1
35985107,3550308,CEL JTO A EE MAURO DE OLIVEIRA PROFESSOR,0,0,0,NA,"RUA PEDRO SOARES ALMEIDA, 134 RUA. VILA ANGLO BRASILEIRA. 05029-030 São Paulo - SP.","RUA PEDRO SOARES ALMEIDA, 134 RUA. VILA ANGLO BRASILEIRA. 05029-030 São Paulo - SP.",inep,"RUA PEDRO SOARES ALMEIDA, 134 RUA. VILA ANGLO BRASILEIRA. 05029-030 São Paulo - SP.",inep,-46.6943791,-23.5421974,2018,6,1
35985120,3550308,CEL JTO A EE ALEXANDRE DE GUSMAO,0,0,0,NA,"RUA CISPLATINA, 298 RUA. IPIRANGA. 04211-040 São Paulo - SP.","RUA CISPLATINA, 298 RUA. IPIRANGA. 04211-040 São Paulo - SP.",inep,"RUA CISPLATINA, 298 RUA. IPIRANGA. 04211-040 São Paulo - SP.",inep,-46.6043252,-23.5883518,2018,8,1
35985132,3550308,CEL JTO A EE RUI BLOEM,0,0,0,NA,"RUA DOS BOGARIS, 244 RUA. MIRANDOPOLIS. 04047-020 São Paulo - SP.","RUA DOS BOGARIS, 244 RUA. MIRANDOPOLIS. 04047-020 São Paulo - SP.",inep,"RUA DOS BOGARIS, 244 RUA. MIRANDOPOLIS. 04047-020 São Paulo - SP.",inep,-46.6594587,-23.6733072,2018,20,1
35985156,3550308,CEL JTO A EE LEOPOLDO SANTANA PROFESSOR,0,0,0,NA,"MANOEL DUARTE OLIVEIRA, 151 RUA. CAPAO REDONDO. 05859-100 São Paulo - SP.","MANOEL DUARTE OLIVEIRA, 151 RUA. CAPAO REDONDO. 05859-100 São Paulo - SP.",inep,"MANOEL DUARTE OLIVEIRA, 151 RUA. CAPAO REDONDO. 05859-100 São Paulo - SP.",inep,-46.7669628,-23.6686539,2018,8,1
35985168,3550308,CEL JTO A EE PAULINO NUNES ESPOSO,0,0,0,NA,"SADAMU INOUE, 365 AVENIDA. JARDIM CASA GRANDE. 04865-005 São Paulo - SP.","SADAMU INOUE, 365 AVENIDA. JARDIM CASA GRANDE. 04865-005 São Paulo - SP.",inep,"SADAMU INOUE, 365 AVENIDA. JARDIM CASA GRANDE. 04865-005 São Paulo - SP.",inep,-46.722424,-23.7766456,2018,93,1
35985685,3550308,CEL JTO A EE PAULO EGYDIO O CARVALHO SENADOR,0,0,0,NA,"ARARITAGUABA, 1264 RUA. VILA MARIA. 02122-011 São Paulo - SP.","ARARITAGUABA, 1264 RUA. VILA MARIA. 02122-011 São Paulo - SP.",inep,"ARARITAGUABA, 1264 RUA. VILA MARIA. 02122-011 São Paulo - SP.",inep,-46.5820898,-23.5149422,2018,9,1
41127226,4106902,ANISIO TEIXEIRA E M EF,0,1,0,NA,"RUA JOAO BATISTA SCUCATO, 80 ATUBA. 82860-130 Curitiba - PR.","RUA JOAO BATISTA SCUCATO, 80 ATUBA. 82860-130 Curitiba - PR.",inep,"RUA JOAO BATISTA SCUCATO, 80 ATUBA. 82860-130 Curitiba - PR.",inep,-49.20123,-25.3842683333333,2018,53,1
41130294,4106902,JOSE FRESSATO C E EF M,0,1,1,NA,"RUA NOVA LONDRINA, 30 VL AUGUSTA. 81265-120 Curitiba - PR.","RUA NOVA LONDRINA, 30 VL AUGUSTA. 81265-120 Curitiba - PR.",inep,"RUA NOVA LONDRINA, 30 VL AUGUSTA. 81265-120 Curitiba - PR.",inep,-49.3778504244983,-25.4570907214656,2018,32,1
41130677,4106902,LUIZ LOSSO FILHO CEEBJA DR EF M,0,1,1,NA,"RUA JOAO BATISTA SCUCATO, 26 ATUBA. 82860-130 Curitiba - PR.","RUA JOAO BATISTA SCUCATO, 26 ATUBA. 82860-130 Curitiba - PR.",inep,"RUA JOAO BATISTA SCUCATO, 26 ATUBA. 82860-130 Curitiba - PR.",inep,-49.2012364324182,-25.3841364802793,2018,37,1
41149386,4106902,VILA SAO JOSE E M EI EF,0,1,0,NA,"RUA NOVA LONDRINA, 364 AUGUSTA. 81265-110 Curitiba - PR.","RUA NOVA LONDRINA, 364 AUGUSTA. 81265-110 Curitiba - PR.",inep,"RUA NOVA LONDRINA, 364 AUGUSTA. 81265-110 Curitiba - PR.",inep,-49.37794149,-25.45702152,2018,16,1
43105742,4314902,ESC EST ENS FUN PROFESSORA MARINA MARTINS DE SOUZA,0,1,0,NA,"R SARG EXP GERALDO SANTANA SN, SN PARTENON. 91530-640 Porto Alegre - RS.","R SARG EXP GERALDO SANTANA SN, SN PARTENON. 91530-640 Porto Alegre - RS.",inep,"R SARG EXP GERALDO SANTANA SN, SN PARTENON. 91530-640 Porto Alegre - RS.",inep,-51.1552727,-30.0693417,2018,22,1
43106277,4314902,ESC EST ENS MED DR OSCAR TOLLENS,0,1,1,NA,"R VIDAL DE NEGREIROS 432, 432 PARTENON. 91520-480 Porto Alegre - RS.","R VIDAL DE NEGREIROS 432, 432 PARTENON. 91520-480 Porto Alegre - RS.",inep,"R VIDAL DE NEGREIROS 432, 432 PARTENON. 91520-480 Porto Alegre - RS.",inep,-51.16755,-30.06606,2018,53,1
43173470,4314902,EMEI PADRE ANGELO COSTA,1,0,0,NA,"RUA PRIMEIRO DE MARCO, 300 VILA SAO JOSE. 91520-620 Porto Alegre - RS.","RUA PRIMEIRO DE MARCO, 300 VILA SAO JOSE. 91520-620 Porto Alegre - RS.",inep,"RUA PRIMEIRO DE MARCO, 300 VILA SAO JOSE. 91520-620 Porto Alegre - RS.",inep,-51.1675247,-30.0661069,2018,33,1
43173683,4314902,EMEI JARDIM BENTO GONCALVES,1,0,0,NA,"R SARGENTO EXPED GERALDO SANTANA, 40 PARTENON. PARTENON. 91530-640 Porto Alegre - RS.","R SARGENTO EXPED GERALDO SANTANA, 40 PARTENON. PARTENON. 91530-640 Porto Alegre - RS.",inep,"R SARGENTO EXPED GERALDO SANTANA, 40 PARTENON. PARTENON. 91530-640 Porto Alegre - RS.",inep,-51.1553747,-30.069282,2018,27,1
50031295,5002704,CENTRO ESTADUAL DE EDUCACAO ESPECIAL E INCLUSIVA,0,0,0,NA,"AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.","AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.",inep,"AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.",inep,-54.6374111,-20.4666806,2018,49,2
50033344,5002704,CEAMETEA-CENTRO ESTADUAL DE APOIO MULTIDISCIPLINAR EDUCACIONAL,0,0,0,NA,"AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.","AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.",inep,"AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.",inep,-54.6375354,-20.4666138,2018,10,2
50033433,5002704,CENTRO ESTADUAL DE ATENDIMENTO MULTIDISCIPLINAR PARA ALTAS HABILIDADES SUPERDOTACAO-CEAMAHS,0,0,0,NA,"AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.","AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.",inep,"AVENIDA TIRADENTES, 20 VILA TAVEIROPOLIS. 79090-000 Campo Grande - MS.",inep,-54.6374917,-20.4666996,2018,34,2
53009738,5300108,CEF CERAMICA SAO PAULO,0,1,0,NA,"RUA 1, 101 LOTE. SETOR TRADICIONAL SAO SEBASTIAO. 71691-101 Brasília - DF.","RUA 1, 101 LOTE. SETOR TRADICIONAL SAO SEBASTIAO. 71691-101 Brasília - DF.",inep,"RUA 1, 101 LOTE. SETOR TRADICIONAL SAO SEBASTIAO. 71691-101 Brasília - DF.",inep,-47.7790553,-15.8878022,2018,80,1
53016734,5300108,CIL 01 DE SAO SEBASTIAO,0,0,0,NA,"RUA 01 LT 101 SETOR TRADICIONAL, SAO SEBASTIAO. 71691-101 Brasília - DF.","RUA 01 LT 101 SETOR TRADICIONAL, SAO SEBASTIAO. 71691-101 Brasília - DF.",inep,"RUA 01 LT 101 SETOR TRADICIONAL, SAO SEBASTIAO. 71691-101 Brasília - DF.",inep,-47.7791576273739,-15.8878633473068,2018,13,1
13026828,1302603,EM DESEMBARGADOR CANDIDO HONORIO FERREIRA,0,1,0,NA,"R. ABILIO ALENCAR, 371 ALVORADA. 69042-010 Manaus - AM.","R. ABILIO ALENCAR, 371 ALVORADA. 69042-010 Manaus - AM.",inep,"R. ABILIO ALENCAR, 371 ALVORADA. 69042-010 Manaus - AM.",inep,-60.05132192,-3.07901204,2019,NA,1
13030302,1302603,ESCOLA ESTADUAL FRANCELINA DANTAS,0,1,0,NA,"AV M, 375 ALVORADA. 69042-230 Manaus - AM.","AV M, 375 ALVORADA. 69042-230 Manaus - AM.",inep,"AV M, 375 ALVORADA. 69042-230 Manaus - AM.",inep,-60.05129408,-3.07913841,2019,NA,1
13097490,1302603,CMEI PROF<aa> ANGELA MARIA HONORATO DA COSTA,1,0,0,NA,"R. VISCONDE DE ITABORAI, 14 COM. BAIRRO NOVO. JORGE TEIXEIRA. 69058-720 Manaus - AM.","R. VISCONDE DE ITABORAI, 14 COM. BAIRRO NOVO. JORGE TEIXEIRA. 69058-720 Manaus - AM.",inep,"R. VISCONDE DE ITABORAI, 14 COM. BAIRRO NOVO. JORGE TEIXEIRA. 69058-720 Manaus - AM.",inep,-59.9385740049183,-3.0359323695302,2019,NA,1
13101633,1302603,EM PROF<aa> MARIA DO SOCORRO AZEVEDO DE OLIVEIRA,0,1,0,NA,"R. B, S/N LOTEAMENTO BAIRRO NO. JORGE TEIXEIRA. 69089-242 Manaus - AM.","R. B, S/N LOTEAMENTO BAIRRO NO. JORGE TEIXEIRA. 69089-242 Manaus - AM.",inep,"R. B, S/N LOTEAMENTO BAIRRO NO. JORGE TEIXEIRA. 69089-242 Manaus - AM.",inep,-59.9386551,-3.0359879,2019,NA,1
13103784,1302603,CENTRO DE EDUCACAO INDIGENA MANAUS,0,0,1,NA,"COMUNIDADE NOVA ESPERANCA, S/N MARGEM ESQ RIO NEGRO. NOVA ESPERANCA. 69023-450 Manaus - AM.","COMUNIDADE NOVA ESPERANCA, S/N MARGEM ESQ RIO NEGRO. NOVA ESPERANCA. 69023-450 Manaus - AM.",inep,"COMUNIDADE NOVA ESPERANCA, S/N MARGEM ESQ RIO NEGRO. NOVA ESPERANCA. 69023-450 Manaus - AM.",inep,-60.0262739,-3.1074863,2019,NA,1
13258206,1302603,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE MANAUS,0,1,1,NA,"KM 23, S/N RODOVIARIO. 69068-000 Manaus - AM.","KM 23, S/N RODOVIARIO. 69068-000 Manaus - AM.",inep,"KM 23, S/N RODOVIARIO. 69068-000 Manaus - AM.",inep,-60.0262835,-3.107496,2019,NA,1
15040054,1501402,EEEF JOSE VERISSIMO,0,1,0,NA,"RUA PRESIDENTE PERNAMBUCO, 573 ESQ. CONS. FURTADO. BATISTA CAMPOS. 66015-200 Belém - PA.","RUA PRESIDENTE PERNAMBUCO, 573 ESQ. CONS. FURTADO. BATISTA CAMPOS. 66015-200 Belém - PA.",inep,"RUA PRESIDENTE PERNAMBUCO, 573 ESQ. CONS. FURTADO. BATISTA CAMPOS. 66015-200 Belém - PA.",inep,-48.4904623,-1.458976,2019,NA,1
15043533,1501402,EEEFM JONATHAS PONTES ATHIAS,0,1,0,NA,"CONJUNTO PARAISO DOS PASSAROS TV RIO MOJU, S/N VAL DE CANS. 66115-970 Belém - PA.","CONJUNTO PARAISO DOS PASSAROS TV RIO MOJU, S/N VAL DE CANS. 66115-970 Belém - PA.",route,"Tv. Beija-Flor - Maracangalha, Belém - PA, 66110-005, Brazil",gmaps_prob1,-48.4788335,-1.4012538,2019,NA,2
15548325,1501402,EEEFM TIRADENTES II,0,0,1,NA,"TV PRESIDENTE PERNANBUCO, 573 PROX. A CONSELHEIRO. BATISTA CAMPOS. 66015-200 Belém - PA.","TV PRESIDENTE PERNANBUCO, 573 PROX. A CONSELHEIRO. BATISTA CAMPOS. 66015-200 Belém - PA.",inep,"TV PRESIDENTE PERNANBUCO, 573 PROX. A CONSELHEIRO. BATISTA CAMPOS. 66015-200 Belém - PA.",inep,-48.4905102,-1.4589543,2019,NA,1
15552586,1501402,EEEIFM PROF ANTONIO GOMES MOREIRA JUNIOR,0,1,1,NA,"CONJ PARAISO DOS PASSAROS RUA WE 7, 01 VAL-DE-CANS. 66110-010 Belém - PA.","CONJ PARAISO DOS PASSAROS RUA WE 7, 01 VAL-DE-CANS. 66110-010 Belém - PA.",route,"Tv. Beija-Flor - Maracangalha, Belém - PA, 66110-005, Brazil",gmaps_prob1,-48.4788335,-1.4012538,2019,NA,2
15552594,1501402,EEEIF RUY PARANATINGA BARATA,0,1,1,NA,"AV. DOS TUCANOS - PARAISO DOS PASSAROS, SN CONJ. CDP. MARACANGALHA. 66110-010 Belém - PA.","AV. DOS TUCANOS - PARAISO DOS PASSAROS, SN CONJ. CDP. MARACANGALHA. 66110-010 Belém - PA.",route,"Tv. Beija-Flor - Maracangalha, Belém - PA, 66110-005, Brazil",gmaps_prob1,-48.4788335,-1.4012538,2019,NA,2
21015430,2111300,UEB LUIS MARTINS,1,0,0,NA,"TRAVESSA DA FORTUNA, 00. BOM MILAGRE. 65030-620 São Luís - MA.","TRAVESSA DA FORTUNA, 00. BOM MILAGRE. 65030-620 São Luís - MA.",inep,"TRAVESSA DA FORTUNA, 00. BOM MILAGRE. 65030-620 São Luís - MA.",inep,-44.2809549998492,-2.53983790520579,2019,NA,1
21016461,2111300,UI GOV MATOS CARVALHO,0,1,0,NA,"RUA RAIMUNDO CORREA, MONTE CASTELO. 65031-510 São Luís - MA.","RUA RAIMUNDO CORREA, MONTE CASTELO. 65031-510 São Luís - MA.",inep,"RUA RAIMUNDO CORREA, MONTE CASTELO. 65031-510 São Luís - MA.",inep,-44.28103,-2.53974,2019,NA,1
21020957,2111300,UEB ENS FUND JOSEFINA SERRAO,0,1,0,NA,"RUA PRINCIPAL, 110 PORTO GRANDE. 65091-100 São Luís - MA.","RUA PRINCIPAL, 110 PORTO GRANDE. 65091-100 São Luís - MA.",inep,"RUA PRINCIPAL, 110 PORTO GRANDE. 65091-100 São Luís - MA.",inep,-44.35496,-2.660025,2019,NA,1
21021023,2111300,UEB ENS FUND MANUELA VARELA,0,1,0,NA,"RUA PARNAUACU, 290 CAJUEIRO. 65091-003 São Luís - MA.","RUA PARNAUACU, 290 CAJUEIRO. 65091-003 São Luís - MA.",inep,"RUA PARNAUACU, 290 CAJUEIRO. 65091-003 São Luís - MA.",inep,-44.35172282,-2.61948258,2019,NA,1
21021201,2111300,UEB ENS FUND PROTECAO DE JESUS,0,1,0,NA,"RUA PRINCIPAL, 100 MATO GROSSO. 65061-020 São Luís - MA.","RUA PRINCIPAL, 100 MATO GROSSO. 65061-020 São Luís - MA.",inep,"RUA PRINCIPAL, 100 MATO GROSSO. 65061-020 São Luís - MA.",inep,-44.18467,-2.67193666666667,2019,NA,1
21021228,2111300,UEB ENS FUND ROSA DE SARON,0,1,0,NA,"RUA PRINCIPAL, 100 CAJUPARI. 65059-820 São Luís - MA.","RUA PRINCIPAL, 100 CAJUPARI. 65059-820 São Luís - MA.",inep,"RUA PRINCIPAL, 100 CAJUPARI. 65059-820 São Luís - MA.",inep,-44.2107783333333,-2.650025,2019,NA,1
21240345,2111300,UEB PROTECAO DE JESUS,1,0,0,NA,"RUA PRINCIPAL, MATO GROSSO. 65061-020 São Luís - MA.","RUA PRINCIPAL, MATO GROSSO. 65061-020 São Luís - MA.",inep,"RUA PRINCIPAL, MATO GROSSO. 65061-020 São Luís - MA.",inep,-44.1847749240696,-2.67199834808707,2019,NA,1
21240353,2111300,UEB JOSEFINA SERRAO,1,0,0,NA,"RUA PRINCIPAL, 110 VILA MARANHAO. PORTO GRANDE. 65091-100 São Luís - MA.","RUA PRINCIPAL, 110 VILA MARANHAO. PORTO GRANDE. 65091-100 São Luís - MA.",inep,"RUA PRINCIPAL, 110 VILA MARANHAO. PORTO GRANDE. 65091-100 São Luís - MA.",inep,-44.35489,-2.660079,2019,NA,1
